id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
145638498,db5b7018-91d4-4f04-b203-4358ab598276,2023-01-01 11:09:31,2023-01-01,2023-01-01 19:09:31 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:06:17 UTC,2023-01-02 15:02:52 UTC,research,CC-BY,https://www.inaturalist.org/observations/145638498,https://inaturalist-open-data.s3.amazonaws.com/photos/250201783/medium.jpeg,,"",,1,0,false,2,"San Diego County, CA, USA",33.3824552407,-117.5900448114,331,,,,331,,,false,gps,gps,California Seahare,Aplysia californica,California Seahare,Mollusca,48655
145638520,6f24a9dc-5f2f-448e-8a0b-93c0d9b343cf,2023-01-01 19:35:50-08:00,2023-01-01,2023-01-02 03:35:50 UTC,Pacific Time (US & Canada),6395697,emcdaddy,,2023-01-02 04:06:45 UTC,2026-03-26 07:18:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145638520,https://inaturalist-open-data.s3.amazonaws.com/photos/250201852/medium.jpg,,"","",5,0,false,3,"San Diego Zoo, San Diego, CA, US",32.7353166102,-117.152512913,417,,,,417,,,false,,,Cyclone Psilocybe,Psilocybe allenii,Cyclone Psilocybe,Fungi,348831
145638540,8d8e0811-64b0-48ea-beb9-b90c5e558274,2023-01-01 11:10:23,2023-01-01,2023-01-01 19:10:23 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:07:11 UTC,2023-01-02 04:10:17 UTC,research,CC-BY,https://www.inaturalist.org/observations/145638540,https://inaturalist-open-data.s3.amazonaws.com/photos/250201900/medium.jpeg,,"",,1,0,false,2,"San Diego County, CA, USA",33.3826086593,-117.5898392871,331,,,,331,,,false,gps,gps,California Seahare,Aplysia californica,California Seahare,Mollusca,48655
145638595,a6ec8c76-a3b9-440e-a488-32fc8af494f1,2023-01-01 11:10:39,2023-01-01,2023-01-01 19:10:39 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:08:18 UTC,2023-01-02 04:10:14 UTC,research,CC-BY,https://www.inaturalist.org/observations/145638595,https://inaturalist-open-data.s3.amazonaws.com/photos/250202055/medium.jpeg,,"",,1,0,false,2,"San Diego County, CA, USA",33.3824913557,-117.5897373632,331,,,,331,,,false,gps,gps,California Seahare,Aplysia californica,California Seahare,Mollusca,48655
145638687,57c8b4a1-0663-4bde-843e-32bc8f9692ae,2023-01-01 11:11:06,2023-01-01,2023-01-01 19:11:06 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:09:17 UTC,2023-01-02 04:10:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/145638687,https://inaturalist-open-data.s3.amazonaws.com/photos/250202173/medium.jpeg,,"",,1,0,false,2,"San Diego County, CA, USA",33.382424725,-117.5898563862,331,,,,331,,,false,gps,gps,California Seahare,Aplysia californica,California Seahare,Mollusca,48655
145638821,688c7e28-013d-4df5-a3fa-08bc6efe180e,2023-01-01 11:11:49,2023-01-01,2023-01-01 19:11:49 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:10:11 UTC,2023-01-02 04:35:15 UTC,research,CC-BY,https://www.inaturalist.org/observations/145638821,https://inaturalist-open-data.s3.amazonaws.com/photos/250202280/medium.jpeg,,"",,1,0,false,2,"San Diego County, CA, USA",33.3826542928,-117.5896810368,331,,,,331,,,false,gps,gps,California Seahare,Aplysia californica,California Seahare,Mollusca,48655
145638862,ad321087-b5a6-4b67-9cd6-5eb3a14ac8f8,2023-01-01 11:12:01,2023-01-01,2023-01-01 19:12:01 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:11:03 UTC,2023-01-02 15:02:43 UTC,research,CC-BY,https://www.inaturalist.org/observations/145638862,https://inaturalist-open-data.s3.amazonaws.com/photos/250202399/medium.jpeg,,"",,1,0,false,2,"San Diego County, CA, USA",33.3824068075,-117.5899589807,331,,,,331,,,false,gps,gps,California Seahare,Aplysia californica,California Seahare,Mollusca,48655
145638880,5eb0712c-55f0-4867-b4e9-c3dd38852a33,2023-01-01 15:01:22-08:00,2023-01-01,2023-01-01 23:01:22 UTC,Pacific Time (US & Canada),5442992,oggy36,,2023-01-02 04:11:12 UTC,2023-01-02 04:12:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145638880,https://inaturalist-open-data.s3.amazonaws.com/photos/250202411/medium.jpg,,"","",1,0,false,3,"Range Park Rd, Poway, CA, US",32.9741166667,-117.0168611667,4,,,,4,,open,false,,,Lesser Goldfinch,Spinus psaltria,Lesser Goldfinch,Aves,145308
145638953,a2518541-d553-47f3-9748-8c0ace6e64ba,2023-01-01 11:12:09,2023-01-01,2023-01-01 19:12:09 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:12:04 UTC,2023-01-02 15:02:39 UTC,research,CC-BY,https://www.inaturalist.org/observations/145638953,https://inaturalist-open-data.s3.amazonaws.com/photos/250202486/medium.jpeg,,"",,1,0,false,2,"San Diego County, CA, USA",33.3825134726,-117.5901702046,331,,,,331,,,false,gps,gps,California Seahare,Aplysia californica,California Seahare,Mollusca,48655
145639031,d963f978-a53c-46e7-b799-57aad4e2ae71,2023-01-01 11:12:52,2023-01-01,2023-01-01 19:12:52 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:13:11 UTC,2023-01-02 15:02:29 UTC,research,CC-BY,https://www.inaturalist.org/observations/145639031,https://inaturalist-open-data.s3.amazonaws.com/photos/250202639/medium.jpeg,,"",,1,0,false,2,"San Diego County, CA, USA",33.3825826229,-117.5898205116,331,,,,331,,,false,gps,gps,Black Seahare,Aplysia vaccaria,Black Seahare,Mollusca,49857
145639112,d6649981-9beb-47cf-b91b-c30627e15b1e,2023-01-01 11:13:17,2023-01-01,2023-01-01 19:13:17 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:14:16 UTC,2023-01-05 02:45:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/145639112,https://inaturalist-open-data.s3.amazonaws.com/photos/250202791/medium.jpeg,,"",,1,0,false,2,"San Diego County, CA, USA",33.3824166061,-117.5899552926,331,,,,331,,,false,gps,gps,California Seahare,Aplysia californica,California Seahare,Mollusca,48655
145639147,97cdba3f-c2f7-4bb5-916e-bb7230ca8a4a,2023-01-01 11:14:02,2023-01-01,2023-01-01 19:14:02 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:15:21 UTC,2023-01-02 04:16:12 UTC,research,CC-BY,https://www.inaturalist.org/observations/145639147,https://inaturalist-open-data.s3.amazonaws.com/photos/250202934/medium.jpeg,,"",,1,0,false,2,"San Diego County, CA, USA",33.3824149263,-117.5899137184,331,,,,331,,open,false,gps,gps,Black Turnstone,Arenaria melanocephala,Black Turnstone,Aves,3941
145639217,281e8325-1b51-4879-b84f-f4f0810d511d,2023-01-01 11:14:40,2023-01-01,2023-01-01 19:14:40 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:16:21 UTC,2023-01-02 04:31:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/145639217,https://inaturalist-open-data.s3.amazonaws.com/photos/250203039/medium.jpeg,,"",,1,0,false,2,"San Diego County, CA, USA",33.3827139244,-117.5904173031,638,,,,638,,,false,gps,gps,California Seahare,Aplysia californica,California Seahare,Mollusca,48655
145639280,fe1283d2-d44a-4b5d-a752-e6432afeff52,2023-01-01 11:15:35,2023-01-01,2023-01-01 19:15:35 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:17:31 UTC,2023-01-02 04:31:53 UTC,research,CC-BY,https://www.inaturalist.org/observations/145639280,https://inaturalist-open-data.s3.amazonaws.com/photos/250203161/medium.jpeg,,"",,1,0,false,2,"San Diego County, CA, USA",33.3825675051,-117.5900156423,331,,,,331,,,false,gps,gps,Black Seahare,Aplysia vaccaria,Black Seahare,Mollusca,49857
145639320,7e1a605a-08d5-41e2-b97b-8484859cd1cf,2023-01-01 11:15:47,2023-01-01,2023-01-01 19:15:47 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:18:36 UTC,2023-01-02 04:21:34 UTC,research,CC-BY,https://www.inaturalist.org/observations/145639320,https://inaturalist-open-data.s3.amazonaws.com/photos/250203233/medium.jpeg,,"",,1,0,false,2,"San Diego County, CA, USA",33.3824863164,-117.5893739238,331,,,,331,,,false,gps,gps,California Seahare,Aplysia californica,California Seahare,Mollusca,48655
145639356,9e564571-4aee-4491-8dbd-f6e8b24838b5,2023-01-01 11:22:37,2023-01-01,2023-01-01 19:22:37 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:19:30 UTC,2023-01-02 04:31:46 UTC,research,CC-BY,https://www.inaturalist.org/observations/145639356,https://inaturalist-open-data.s3.amazonaws.com/photos/250203289/medium.jpeg,,"",,1,0,false,2,"San Diego County, CA, USA",33.3821464431,-117.5902479887,1811,,,,1811,,,false,,,Wavy Turban,Megastraea undosa,Wavy Turban,Mollusca,121180
145639446,ebb7af60-dc38-4161-af62-8ee95fe30251,2023-01-01 11:24:07,2023-01-01,2023-01-01 19:24:07 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:21:44 UTC,2023-01-02 05:06:57 UTC,research,CC-BY,https://www.inaturalist.org/observations/145639446,https://inaturalist-open-data.s3.amazonaws.com/photos/250203526/medium.jpeg,,"",ID for the terns,1,0,false,2,"San Diego County, CA, USA",33.382036418,-117.5876003131,331,,,,331,,open,false,gps,gps,Royal Tern,Thalasseus maximus,Royal Tern,Aves,144539
145639577,710de714-8717-4b2c-8525-f47f5e56795b,2023-01-01 11:25:13,2023-01-01,2023-01-01 19:25:13 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:23:11 UTC,2023-03-20 18:48:48 UTC,research,CC-BY,https://www.inaturalist.org/observations/145639577,https://inaturalist-open-data.s3.amazonaws.com/photos/250203713/medium.jpeg,,"",ID for the gulls,2,0,false,2,"San Diego County, CA, USA",33.3818362446,-117.5858605653,331,,,,331,,,false,gps,gps,Heermann's Gull,Larus heermanni,Heermann's Gull,Aves,4353
145639628,a00b1995-1ee9-4c03-80ef-8cb30702b9ec,2023-01-01 11:30:35,2023-01-01,2023-01-01 19:30:35 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:24:25 UTC,2023-01-04 04:17:23 UTC,research,CC-BY,https://www.inaturalist.org/observations/145639628,https://inaturalist-open-data.s3.amazonaws.com/photos/250203812/medium.jpeg,,"",,1,0,false,2,"San Diego County, CA, USA",33.3818608814,-117.5863359869,331,,,,331,,,false,gps,gps,Gilded Tegula,Tegula aureotincta,Gilded Tegula,Mollusca,125664
145639695,cd4483f6-369a-4f09-bc49-b60d57e8ff3d,2023-01-01 11:32:03,2023-01-01,2023-01-01 19:32:03 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:25:36 UTC,2023-01-04 17:55:49 UTC,research,CC-BY,https://www.inaturalist.org/observations/145639695,https://inaturalist-open-data.s3.amazonaws.com/photos/250203925/medium.jpeg,,"",,1,0,false,2,"San Diego County, CA, USA",33.3820602148,-117.5867658108,331,,,,331,,,false,gps,gps,Wavy Turban,Megastraea undosa,Wavy Turban,Mollusca,121180
145639738,f01646cb-8eae-496c-a80d-3eac5c39bca7,2023-01-01 11:34:48,2023-01-01,2023-01-01 19:34:48 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:26:42 UTC,2023-01-02 04:28:45 UTC,research,CC-BY,https://www.inaturalist.org/observations/145639738,https://inaturalist-open-data.s3.amazonaws.com/photos/250203993/medium.jpeg,,"",,1,0,false,2,"San Diego County, CA, USA",33.3820820518,-117.5868583471,331,,,,331,,,false,gps,gps,Wavy Turban,Megastraea undosa,Wavy Turban,Mollusca,121180
145639792,44520416-fcfd-494a-adbb-1d3539d2a444,2023-01-01 11:36:36,2023-01-01,2023-01-01 19:36:36 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:27:50 UTC,2023-01-04 03:04:09 UTC,research,CC-BY,https://www.inaturalist.org/observations/145639792,https://inaturalist-open-data.s3.amazonaws.com/photos/250204115/medium.jpeg,,"",,1,0,false,2,"San Diego County, CA, USA",33.3819891043,-117.5862072408,331,,,,331,,,false,gps,gps,Fat Horsemussel,Modiolus capax,Fat Horse Mussel,Mollusca,196220
145639833,9c4c625e-2ef6-4560-939f-a31fdac09d9c,2023-01-01 11:36:46,2023-01-01,2023-01-01 19:36:46 UTC,Pacific Time (US & Canada),2807536,kwalks146,"",2023-01-02 04:28:54 UTC,2023-01-02 04:31:47 UTC,research,CC-BY,https://www.inaturalist.org/observations/145639833,https://inaturalist-open-data.s3.amazonaws.com/photos/250204212/medium.jpeg,,"",,1,0,false,2,"San Diego County, CA, USA",33.3817332182,-117.5855373591,331,,,,331,,,false,gps,gps,Wavy Turban,Megastraea undosa,Wavy Turban,Mollusca,121180
145640002,582f714a-25c0-4661-806a-57ee9c763021,2023/01/01 1:00 PM,2023-01-01,2023-01-01 21:00:00 UTC,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,2023-01-02 04:31:45 UTC,2023-01-02 04:36:13 UTC,research,CC-BY,https://www.inaturalist.org/observations/145640002,https://inaturalist-open-data.s3.amazonaws.com/photos/250199676/medium.jpeg,,"",,1,0,false,,"Point Loma, San Diego, CA, USA",32.7549683333,-117.2463141667,,,,,,,open,false,,,Long-billed Curlew,Numenius americanus,Long-billed Curlew,Aves,3906
145640003,cc9a8f4c-d06c-4a07-93c4-e6935d24f81d,2023/01/01 1:01 PM,2023-01-01,2023-01-01 21:01:00 UTC,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,2023-01-02 04:31:45 UTC,2023-01-02 20:25:09 UTC,research,CC-BY,https://www.inaturalist.org/observations/145640003,https://inaturalist-open-data.s3.amazonaws.com/photos/250199690/medium.jpeg,,"",,2,0,false,,"Point Loma, San Diego, CA, USA",32.7549469444,-117.2464630556,,,,,,,open,false,,,Greater Yellowlegs,Tringa melanoleuca,Greater Yellowlegs,Aves,3892
145640004,740a860f-ce3d-40f5-b55f-e80c8e4db9f9,2023/01/01 1:05 PM,2023-01-01,2023-01-01 21:05:00 UTC,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,2023-01-02 04:31:45 UTC,2023-01-02 04:36:04 UTC,research,CC-BY,https://www.inaturalist.org/observations/145640004,https://inaturalist-open-data.s3.amazonaws.com/photos/250199931/medium.jpeg,,"",,1,0,false,,"Robb Field, San Diego, California, United States",32.7550075,-117.2459986111,,,,,,,open,false,,,Snowy Egret,Egretta thula,Snowy Egret,Aves,4940
145640006,583632a1-8261-4092-94aa-3abf6a436dba,2023/01/01 1:11 PM,2023-01-01,2023-01-01 21:11:00 UTC,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,2023-01-02 04:31:46 UTC,2023-01-02 04:35:56 UTC,research,CC-BY,https://www.inaturalist.org/observations/145640006,https://inaturalist-open-data.s3.amazonaws.com/photos/250200255/medium.jpeg,,"",Pewpin',1,0,false,,"Robb Field, San Diego, California, United States",32.7550275,-117.24568,,,,,,,open,false,,,Snowy Egret,Egretta thula,Snowy Egret,Aves,4940
145640007,826d67f4-6520-48a0-a35b-dd106eaf4e6d,2023/01/01 1:06 PM,2023-01-01,2023-01-01 21:06:00 UTC,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,2023-01-02 04:31:46 UTC,2023-01-02 04:35:42 UTC,research,CC-BY,https://www.inaturalist.org/observations/145640007,https://inaturalist-open-data.s3.amazonaws.com/photos/250200076/medium.jpeg,,"",,1,0,false,,"Robb Field, San Diego, California, United States",32.755035,-117.2460086111,,,,,,,open,false,,,Bufflehead,Bucephala albeola,Bufflehead,Aves,6993
145640008,4af48cde-d56f-48e6-a500-5c1aead5be5d,2023/01/01 1:12 PM,2023-01-01,2023-01-01 21:12:00 UTC,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,2023-01-02 04:31:46 UTC,2023-01-02 05:02:23 UTC,research,CC-BY,https://www.inaturalist.org/observations/145640008,https://inaturalist-open-data.s3.amazonaws.com/photos/250200693/medium.jpeg,,"",,1,0,false,,"Robb Field, San Diego, California, United States",32.7550275,-117.24568,,,,,,,open,false,,,Willet,Tringa semipalmata,Willet,Aves,144491
145640009,d7cad2b5-ca77-469a-ae9e-0c122ff46cfe,2023/01/01 1:13 PM,2023-01-01,2023-01-01 21:13:00 UTC,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,2023-01-02 04:31:47 UTC,2023-01-02 11:16:08 UTC,research,CC-BY,https://www.inaturalist.org/observations/145640009,https://inaturalist-open-data.s3.amazonaws.com/photos/250200971/medium.jpeg,,"",,1,0,false,,"Robb Field, San Diego, California, United States",32.7550275,-117.24568,,,,,,,open,false,,,Least Sandpiper,Calidris minutilla,Least Sandpiper,Aves,3864
145640010,ff55ccff-3de1-4e7a-bc28-d375136c7dc9,2023/01/01 1:15 PM,2023-01-01,2023-01-01 21:15:00 UTC,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,2023-01-02 04:31:47 UTC,2024-02-09 01:31:35 UTC,research,CC-BY,https://www.inaturalist.org/observations/145640010,https://inaturalist-open-data.s3.amazonaws.com/photos/250201503/medium.jpeg,,"",Feral population living in jetty rocks. 5 individuals in photo. ,3,0,false,,"Robb Field, San Diego, California, United States",32.7550275,-117.24568,,,,,,,,false,,,Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552
145640011,d156663a-891f-42f9-a062-4953fbfca995,2023/01/01 1:14 PM,2023-01-01,2023-01-01 21:14:00 UTC,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,2023-01-02 04:31:47 UTC,2023-01-02 05:07:27 UTC,research,CC-BY,https://www.inaturalist.org/observations/145640011,https://inaturalist-open-data.s3.amazonaws.com/photos/250201086/medium.jpeg,,"",,1,0,false,,"Robb Field, San Diego, California, United States",32.7550275,-117.24568,,,,,,,open,false,,,Savannah Sparrow,Passerculus sandwichensis,Savannah Sparrow,Aves,9981
145640015,be8024f2-2c87-4c26-b557-6891eb5e40e8,2023/01/01 1:21 PM,2023-01-01,2023-01-01 21:21:00 UTC,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,2023-01-02 04:31:48 UTC,2023-01-02 11:16:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/145640015,https://inaturalist-open-data.s3.amazonaws.com/photos/250201632/medium.jpeg,,"",,1,0,false,,"Robb Field, San Diego, California, United States",32.7550275,-117.24568,,,,,,,open,false,,,Western Sandpiper,Calidris mauri,Western Sandpiper,Aves,3855
145640017,79cde6bc-13ad-42d6-a66a-f959a953865b,2023/01/01 1:23 PM,2023-01-01,2023-01-01 21:23:00 UTC,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,2023-01-02 04:31:48 UTC,2025-11-04 20:05:41 UTC,research,CC-BY,https://www.inaturalist.org/observations/145640017,https://inaturalist-open-data.s3.amazonaws.com/photos/250202091/medium.jpeg,,"",,3,0,false,,"Robb Field, San Diego, California, United States",32.7550275,-117.24568,,,,,,,,false,,,Hudsonian Whimbrel,Numenius hudsonicus,Hudsonian Whimbrel,Aves,1188213
145640018,4699217c-48ee-4641-9c5d-619dfaf9d535,2023/01/01 1:25 PM,2023-01-01,2023-01-01 21:25:00 UTC,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,2023-01-02 04:31:48 UTC,2023-01-02 20:25:32 UTC,research,CC-BY,https://www.inaturalist.org/observations/145640018,https://inaturalist-open-data.s3.amazonaws.com/photos/250202329/medium.jpeg,,"",,2,0,false,,"Robb Field, San Diego, California, United States",32.7550275,-117.24568,,,,,,,open,false,,,Spotted Sandpiper,Actitis macularius,Spotted Sandpiper,Aves,72458
145640022,b5a8c3d0-70f4-4363-9303-e9e7de5f0a2a,2023/01/01 1:25 PM,2023-01-01,2023-01-01 21:25:00 UTC,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,2023-01-02 04:31:49 UTC,2023-01-02 20:25:25 UTC,research,CC-BY,https://www.inaturalist.org/observations/145640022,https://inaturalist-open-data.s3.amazonaws.com/photos/250202586/medium.jpeg,,"",,2,0,false,,"Robb Field, San Diego, California, United States",32.7550275,-117.24568,,,,,,,open,false,,,Little Blue Heron,Egretta caerulea,Little Blue Heron,Aves,4937
145640024,be38ca32-9030-4030-be1d-bfedf11b4446,2023/01/01 1:31 PM,2023-01-01,2023-01-01 21:31:00 UTC,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,2023-01-02 04:31:49 UTC,2023-01-02 11:15:21 UTC,research,CC-BY,https://www.inaturalist.org/observations/145640024,https://inaturalist-open-data.s3.amazonaws.com/photos/250203171/medium.jpeg,,"",,1,0,false,,"Robb Field, San Diego, California, United States",32.7550275,-117.24568,,,,,,,open,false,,,Black-bellied Plover,Pluvialis squatarola,Black-bellied Plover,Aves,4892
145640025,4249f8f9-4811-4229-8d3a-c76f8bbfe000,2023/01/01 1:30 PM,2023-01-01,2023-01-01 21:30:00 UTC,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,2023-01-02 04:31:49 UTC,2023-01-02 11:15:15 UTC,research,CC-BY,https://www.inaturalist.org/observations/145640025,https://inaturalist-open-data.s3.amazonaws.com/photos/250202967/medium.jpeg,,"",,1,0,false,,"Robb Field, San Diego, California, United States",32.7550275,-117.24568,,,,,,,open,false,,,Eared Grebe,Podiceps nigricollis,Eared Grebe,Aves,4205
145640026,8965db0c-7d0d-4ecf-9c0c-f91114188719,2023/01/01 1:33 PM,2023-01-01,2023-01-01 21:33:00 UTC,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,2023-01-02 04:31:50 UTC,2023-03-20 18:44:46 UTC,research,CC-BY,https://www.inaturalist.org/observations/145640026,https://inaturalist-open-data.s3.amazonaws.com/photos/250203323/medium.jpeg,,"",,2,0,false,,"Robb Field, San Diego, California, United States",32.7550275,-117.24568,,,,,,,open,false,,,Ring-billed Gull,Larus delawarensis,Ring-billed Gull,Aves,4364
145640027,01a26051-d7e6-46bf-b9d9-4c6fd1ab0992,2023/01/01 1:35 PM,2023-01-01,2023-01-01 21:35:00 UTC,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,2023-01-02 04:31:50 UTC,2023-01-02 08:24:43 UTC,research,CC-BY,https://www.inaturalist.org/observations/145640027,https://inaturalist-open-data.s3.amazonaws.com/photos/250203359/medium.jpeg,,"",Middle bird. ,1,0,false,,"Robb Field, San Diego, California, United States",32.7550275,-117.24568,,,,,,,open,false,,,Marbled Godwit,Limosa fedoa,Marbled Godwit,Aves,3954
145640028,66131448-2fdd-480e-a88a-9b1ea80fd498,2023/01/01 1:35 PM,2023-01-01,2023-01-01 21:35:00 UTC,Pacific Time (US & Canada),1551174,madily,Madeleine Claire,2023-01-02 04:31:51 UTC,2023-01-02 04:36:32 UTC,research,CC-BY,https://www.inaturalist.org/observations/145640028,https://inaturalist-open-data.s3.amazonaws.com/photos/250203384/medium.jpeg,,"",,1,0,false,,"Point Loma, San Diego, CA, USA",32.7550275,-117.24568,,,,,,,open,false,,,American Wigeon,Mareca americana,American Wigeon,Aves,485176
